title,rank,date,artist,url,region,chart,trend,streams
Starboy,1,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Canada,top200,SAME_POSITION,139175
Closer,2,2017-01-01,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Canada,top200,MOVE_UP,128481
Fake Love,3,2017-01-01,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Canada,top200,MOVE_DOWN,118532
Bad and Boujee (feat. Lil Uzi Vert),4,2017-01-01,Migos,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,Canada,top200,SAME_POSITION,100524
One Dance,5,2017-01-01,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Canada,top200,MOVE_UP,90257
Black Beatles,6,2017-01-01,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,Canada,top200,SAME_POSITION,90233
Let Me Love You,7,2017-01-01,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Canada,top200,SAME_POSITION,89982
I Feel It Coming,8,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Canada,top200,SAME_POSITION,83442
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",9,2017-01-01,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Canada,top200,MOVE_DOWN,78503
Rockabye (feat. Sean Paul & Anne-Marie),10,2017-01-01,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Canada,top200,SAME_POSITION,76004
Don't Wanna Know,11,2017-01-01,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Canada,top200,SAME_POSITION,72533
24K Magic,12,2017-01-01,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Canada,top200,MOVE_UP,71229
In the Name of Love,13,2017-01-01,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Canada,top200,MOVE_UP,68840
Bad Things (with Camila Cabello),14,2017-01-01,Machine Gun Kelly,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,Canada,top200,MOVE_DOWN,65690
Broccoli (feat. Lil Yachty),15,2017-01-01,Shelley FKA DRAM,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,Canada,top200,MOVE_UP,62975
Side To Side,16,2017-01-01,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Canada,top200,MOVE_UP,62558
Call On Me - Ryan Riback Extended Remix,17,2017-01-01,Starley,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,Canada,top200,MOVE_DOWN,61220
Cold Water (feat. Justin Bieber & MØ),18,2017-01-01,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Canada,top200,MOVE_UP,60993
Starving,19,2017-01-01,"Hailee Steinfeld, Grey, Zedd",https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,Canada,top200,MOVE_DOWN,60245
Say You Won't Let Go,20,2017-01-01,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Canada,top200,MOVE_DOWN,59898
All We Know,21,2017-01-01,"The Chainsmokers, Phoebe Ryan",https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,Canada,top200,MOVE_UP,55174
The Greatest (feat. Kendrick Lamar),22,2017-01-01,Sia,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,Canada,top200,MOVE_UP,55032
Love Me Now,23,2017-01-01,John Legend,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,Canada,top200,MOVE_DOWN,54705
Party Monster,24,2017-01-01,The Weeknd,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,Canada,top200,MOVE_DOWN,54353
Too Good,25,2017-01-01,"Drake, Rihanna",https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,Canada,top200,MOVE_UP,54237
Don't Let Me Down (feat. Daya),26,2017-01-01,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Canada,top200,MOVE_UP,53173
Just Hold On,27,2017-01-01,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Canada,top200,MOVE_DOWN,53023
Cheap Thrills,28,2017-01-01,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Canada,top200,MOVE_UP,51172
Caroline,29,2017-01-01,Aminé,https://open.spotify.com/track/7FB8l7UA1HKqnuSLjP9qDc,Canada,top200,MOVE_DOWN,50912
Treat You Better,30,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Canada,top200,MOVE_UP,50567
Now and Later,31,2017-01-01,Sage The Gemini,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS,Canada,top200,MOVE_DOWN,50460
Bounce Back,32,2017-01-01,Big Sean,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,Canada,top200,MOVE_DOWN,49868
This Is What You Came For (feat. Rihanna),33,2017-01-01,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Canada,top200,MOVE_UP,49859
Heathens,34,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Canada,top200,MOVE_DOWN,49740
My Way,35,2017-01-01,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Canada,top200,MOVE_DOWN,48453
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",36,2017-01-01,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Canada,top200,MOVE_UP,48050
All Time Low,37,2017-01-01,Jon Bellion,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,Canada,top200,MOVE_DOWN,47736
Scars To Your Beautiful,38,2017-01-01,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,Canada,top200,MOVE_DOWN,47206
Deja Vu,39,2017-01-01,J. Cole,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ,Canada,top200,MOVE_DOWN,45471
Into You,40,2017-01-01,Ariana Grande,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,Canada,top200,MOVE_UP,45059
The Mack,41,2017-01-01,"Nevada, Mark Morrison, Fetty Wap",https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,Canada,top200,MOVE_DOWN,44607
I Took A Pill In Ibiza - Seeb Remix,42,2017-01-01,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Canada,top200,MOVE_UP,44425
Work from Home (feat. Ty Dolla $ign),43,2017-01-01,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Canada,top200,MOVE_UP,42432
Mercy,44,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,Canada,top200,MOVE_DOWN,42296
All Night,45,2017-01-01,"The Vamps, Matoma",https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0,Canada,top200,MOVE_DOWN,42295
Sneakin’,46,2017-01-01,"Drake, 21 Savage",https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W,Canada,top200,MOVE_DOWN,40930
X (feat. Future),47,2017-01-01,"21 Savage, Metro Boomin",https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,Canada,top200,MOVE_DOWN,40767
Controlla,48,2017-01-01,Drake,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa,Canada,top200,MOVE_UP,40453
Sunset Lover,49,2017-01-01,Petit Biscuit,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,Canada,top200,MOVE_DOWN,40273
OOOUUU,50,2017-01-01,Young M.A,https://open.spotify.com/track/7JYsArznYOjX2jsrT3UEnL,Canada,top200,SAME_POSITION,39542
Panda,51,2017-01-01,Desiigner,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,Canada,top200,MOVE_UP,39097
Trust Nobody (feat. Selena Gomez & Tory Lanez),52,2017-01-01,Cashmere Cat,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,Canada,top200,MOVE_DOWN,38380
Chill Bill (feat. J. Davi$ & Spooks),53,2017-01-01,Rob $tone,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp,Canada,top200,MOVE_DOWN,38341
Sidewalks,54,2017-01-01,"The Weeknd, Kendrick Lamar",https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko,Canada,top200,MOVE_DOWN,38276
"How Far I'll Go - From ""Moana""",55,2017-01-01,Alessia Cara,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,Canada,top200,MOVE_DOWN,37545
Work,56,2017-01-01,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Canada,top200,MOVE_UP,36837
Jumpman,57,2017-01-01,"Drake, Future",https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ,Canada,top200,MOVE_UP,36713
We Don't Talk Anymore (feat. Selena Gomez),58,2017-01-01,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Canada,top200,SAME_POSITION,36161
Love Yourself,59,2017-01-01,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Canada,top200,MOVE_UP,35364
Light It Up (feat. Nyla & Fuse ODG) - Remix,60,2017-01-01,Major Lazer,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,Canada,top200,MOVE_UP,35183
Gold,61,2017-01-01,Kiiara,https://open.spotify.com/track/6WhzFzROw3aq3rPWjgYlxr,Canada,top200,MOVE_UP,35058
Water Under the Bridge,62,2017-01-01,Adele,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,Canada,top200,MOVE_DOWN,34782
No Heart,63,2017-01-01,"21 Savage, Metro Boomin",https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO,Canada,top200,MOVE_DOWN,34538
Needed Me,64,2017-01-01,Rihanna,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm,Canada,top200,MOVE_DOWN,34252
Cake By The Ocean,65,2017-01-01,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,Canada,top200,MOVE_UP,33676
Six Feet Under,66,2017-01-01,The Weeknd,https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY,Canada,top200,MOVE_DOWN,33643
By Your Side,67,2017-01-01,"Jonas Blue, RAYE",https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,Canada,top200,MOVE_UP,33438
Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),68,2017-01-01,Vice,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,Canada,top200,MOVE_DOWN,32915
Not Going Home (feat. Gia Koka),69,2017-01-01,"DVBBS, CMC$",https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,Canada,top200,MOVE_UP,32578
I Would Like,70,2017-01-01,Zara Larsson,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,Canada,top200,MOVE_DOWN,32407
Juju on That Beat (TZ Anthem),71,2017-01-01,"Zay Hilfigerrr, Zayion McCall",https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd,Canada,top200,MOVE_UP,32149
Sorry,72,2017-01-01,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Canada,top200,MOVE_UP,31945
No Role Modelz,73,2017-01-01,J. Cole,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,Canada,top200,MOVE_UP,31437
Stressed Out,74,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,Canada,top200,MOVE_UP,30924
Send My Love (To Your New Lover),75,2017-01-01,Adele,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,Canada,top200,MOVE_UP,30795
Ride,76,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,Canada,top200,MOVE_UP,30684
Lot to Learn,77,2017-01-01,Luke Christopher,https://open.spotify.com/track/2HzfRSfCogBSsgW2CckVA2,Canada,top200,MOVE_DOWN,30240
Weak,78,2017-01-01,AJR,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,Canada,top200,MOVE_DOWN,30221
Shed a Light,79,2017-01-01,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Canada,top200,MOVE_DOWN,30111
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",80,2017-01-01,Lil Wayne,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,Canada,top200,MOVE_DOWN,30010
Reminder,81,2017-01-01,The Weeknd,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI,Canada,top200,MOVE_DOWN,29750
Make Me (Cry),82,2017-01-01,"Noah Cyrus, Labrinth",https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,Canada,top200,MOVE_DOWN,29327
pick up the phone,83,2017-01-01,"Young Thug, Travis Scott",https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr,Canada,top200,MOVE_DOWN,29179
Lean On (feat. MØ & DJ Snake),84,2017-01-01,Major Lazer,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,Canada,top200,MOVE_UP,28983
Lighthouse - Andrelli Remix,85,2017-01-01,Hearts & Colors,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,Canada,top200,MOVE_DOWN,28761
What Do You Mean?,86,2017-01-01,Justin Bieber,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,Canada,top200,MOVE_UP,28647
Low Life (feat. The Weeknd),87,2017-01-01,Future,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,Canada,top200,MOVE_DOWN,28644
Fast Car,88,2017-01-01,"Jonas Blue, Dakota",https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,Canada,top200,MOVE_UP,28383
Light,89,2017-01-01,San Holo,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,Canada,top200,MOVE_DOWN,28270
Hymn for the Weekend - Seeb Remix,90,2017-01-01,Coldplay,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,Canada,top200,MOVE_UP,28084
Capsize,91,2017-01-01,"FRENSHIP, Emily Warren",https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,Canada,top200,MOVE_DOWN,27764
Chantaje (feat. Maluma),92,2017-01-01,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Canada,top200,MOVE_DOWN,27607
"Me, Myself & I",93,2017-01-01,"G-Eazy, Bebe Rexha",https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,Canada,top200,MOVE_UP,27519
I Got You,94,2017-01-01,Bebe Rexha,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,Canada,top200,MOVE_DOWN,27467
Taped up Heart (feat. Clara Mae),95,2017-01-01,KREAM,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA,Canada,top200,MOVE_DOWN,27411
My House,96,2017-01-01,Flo Rida,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1,Canada,top200,MOVE_UP,26150
This Girl (Kungs Vs. Cookin' On 3 Burners),97,2017-01-01,Kungs,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,Canada,top200,MOVE_UP,25940
Roses (feat. ROZES),98,2017-01-01,The Chainsmokers,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y,Canada,top200,MOVE_UP,25830
Say It (feat. Tove Lo),99,2017-01-01,Flume,https://open.spotify.com/track/4sQMalN597HdggTu196aL0,Canada,top200,MOVE_UP,25759
Wake Up Where You Are,100,2017-01-01,State of Sound,https://open.spotify.com/track/2s76aKBWKShlwPC4xTtEEE,Canada,top200,MOVE_UP,24883
Redbone,101,2017-01-01,Childish Gambino,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,Canada,top200,MOVE_DOWN,24867
Dynamite (feat. Pretty Sister),102,2017-01-01,Nause,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg,Canada,top200,MOVE_UP,24826
Faded,103,2017-01-01,Alan Walker,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,Canada,top200,MOVE_UP,24665
Can't Feel My Face,104,2017-01-01,The Weeknd,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm,Canada,top200,MOVE_UP,24601
Love On The Brain,105,2017-01-01,Rihanna,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02,Canada,top200,MOVE_DOWN,24376
goosebumps,106,2017-01-01,Travis Scott,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,Canada,top200,MOVE_UP,24368
Sugar (feat. Francesco Yates),107,2017-01-01,Robin Schulz,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,Canada,top200,MOVE_UP,24346
Hotline Bling,108,2017-01-01,Drake,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6,Canada,top200,MOVE_UP,24334
Never Be Like You,109,2017-01-01,"Flume, kai",https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr,Canada,top200,MOVE_UP,24329
LUV,110,2017-01-01,Tory Lanez,https://open.spotify.com/track/16Ah4QqH4mgYVXqfC4mdSd,Canada,top200,MOVE_UP,24241
Let Me Hold You (Turn Me On),111,2017-01-01,"Dante Klein, Cheat Codes",https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU,Canada,top200,MOVE_UP,24220
What They Want,112,2017-01-01,Russ,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv,Canada,top200,MOVE_DOWN,23978
Setting Fires,113,2017-01-01,"The Chainsmokers, XYLØ",https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,Canada,top200,MOVE_DOWN,23775
Miss You,114,2017-01-01,James Hersey,https://open.spotify.com/track/7of1slAJIWrXxP8ikAHxje,Canada,top200,MOVE_DOWN,23731
Used to This (feat. Drake),115,2017-01-01,Future,https://open.spotify.com/track/78sr3ogs4UzITcCNbXM9cM,Canada,top200,MOVE_DOWN,23526
Hear Me Now,116,2017-01-01,"Alok, Bruno Martini, Zeeba",https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Canada,top200,MOVE_UP,23524
No Problem (feat. Lil Wayne & 2 Chainz),117,2017-01-01,Chance the Rapper,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH,Canada,top200,MOVE_UP,23442
Oh Lord,118,2017-01-01,MiC LOWRY,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls,Canada,top200,MOVE_UP,22947
Immortal,119,2017-01-01,J. Cole,https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl,Canada,top200,MOVE_DOWN,22717
Neighbors,120,2017-01-01,J. Cole,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy,Canada,top200,MOVE_DOWN,22680
Swang,121,2017-01-01,Rae Sremmurd,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,Canada,top200,MOVE_DOWN,22616
Litty (feat. Tory Lanez),122,2017-01-01,"Meek Mill, Sound M.O.B.",https://open.spotify.com/track/5J5PXmMdQ2nh1lZOal8KmK,Canada,top200,MOVE_DOWN,22343
Solo Dance,123,2017-01-01,Martin Jensen,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,Canada,top200,MOVE_UP,22149
2 Heads,124,2017-01-01,Coleman Hell,https://open.spotify.com/track/32FX4D4eT8LFP07QvlhSn8,Canada,top200,MOVE_UP,22141
The Hills,125,2017-01-01,The Weeknd,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l,Canada,top200,MOVE_UP,21974
Not Nice,126,2017-01-01,PARTYNEXTDOOR,https://open.spotify.com/track/4STaHtfguDMkWbPEo6Fwcx,Canada,top200,MOVE_DOWN,21924
Famous,127,2017-01-01,Kanye West,https://open.spotify.com/track/19a3JfW8BQwqHWUMbcqSx8,Canada,top200,MOVE_UP,21297
679 (feat. Remy Boyz),128,2017-01-01,Fetty Wap,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ,Canada,top200,MOVE_UP,21142
"i hate u, i love u (feat. olivia o'brien)",129,2017-01-01,gnash,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,Canada,top200,MOVE_DOWN,21113
Billie Jean,130,2017-01-01,Michael Jackson,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5,Canada,top200,NEW_ENTRY,21055
Rockin’,131,2017-01-01,The Weeknd,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE,Canada,top200,MOVE_DOWN,21011
Please Don't Go,132,2017-01-01,Joel Adams,https://open.spotify.com/track/3cNjgVBKTJ1SvKhunrCdVy,Canada,top200,MOVE_UP,20815
Pop Style,133,2017-01-01,Drake,https://open.spotify.com/track/1WRy5l3TwrwlzNmB5bOeKw,Canada,top200,SAME_POSITION,20690
You Was Right,134,2017-01-01,Lil Uzi Vert,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M,Canada,top200,MOVE_UP,20423
Secrets,135,2017-01-01,The Weeknd,https://open.spotify.com/track/3DX4Y0egvc0slLcLl31h2p,Canada,top200,MOVE_DOWN,20402
Tiimmy Turner,136,2017-01-01,Desiigner,https://open.spotify.com/track/3NJG6vMH1ZsectZkocMEm0,Canada,top200,MOVE_UP,20398
Die For You,137,2017-01-01,The Weeknd,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,Canada,top200,MOVE_DOWN,20357
iSpy (feat. Lil Yachty),138,2017-01-01,KYLE,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,Canada,top200,MOVE_UP,20051
Bohemian Rhapsody - Remastered 2011,139,2017-01-01,Queen,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY,Canada,top200,NEW_ENTRY,19791
7 Years,140,2017-01-01,Lukas Graham,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,Canada,top200,MOVE_DOWN,19784
in my miNd,141,2017-01-01,Maty Noyes,https://open.spotify.com/track/0F1Rc18rZcJOALxIIQPTYd,Canada,top200,MOVE_UP,19784
True Colors,142,2017-01-01,The Weeknd,https://open.spotify.com/track/6i759FCuKx713ZnYjtpQGU,Canada,top200,MOVE_DOWN,19770
White Iverson,143,2017-01-01,Post Malone,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,Canada,top200,MOVE_DOWN,19566
Alone,144,2017-01-01,Alan Walker,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,Canada,top200,MOVE_UP,19426
Final Song,145,2017-01-01,MØ,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7,Canada,top200,MOVE_UP,19425
Some Kind Of Drug (feat. Marc E. Bassy),146,2017-01-01,G-Eazy,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,Canada,top200,MOVE_DOWN,19345
Lights Out,147,2017-01-01,Virginia To Vegas,https://open.spotify.com/track/07ARBxsDbIdAxLwuRCkGJ4,Canada,top200,MOVE_UP,19208
Stay (feat. Maty Noyes),148,2017-01-01,Kygo,https://open.spotify.com/track/2FiSTH0GYpIioUgjfzMIja,Canada,top200,MOVE_UP,19025
Middle,149,2017-01-01,"DJ Snake, Bipolar Sunshine",https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,Canada,top200,MOVE_UP,19020
Never Forget You,150,2017-01-01,"Zara Larsson, MNEK",https://open.spotify.com/track/6hmhG1b4LEyNuashVvuIAo,Canada,top200,NEW_ENTRY,18915
Black Barbies,151,2017-01-01,"Nicki Minaj, Mike WiLL Made-It",https://open.spotify.com/track/3y9cCbnBn0zjkJa2YkOj70,Canada,top200,MOVE_DOWN,18815
This Town,152,2017-01-01,Niall Horan,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7,Canada,top200,MOVE_DOWN,18759
Ophelia,153,2017-01-01,The Lumineers,https://open.spotify.com/track/7bTwYGhBdSQ8vuXc76Xint,Canada,top200,MOVE_DOWN,18752
Fresh Eyes,154,2017-01-01,Andy Grammer,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,Canada,top200,MOVE_UP,18577
All I Know,155,2017-01-01,"The Weeknd, Future",https://open.spotify.com/track/0NWqNXBJTpXbkI5rPWNy3p,Canada,top200,MOVE_DOWN,18461
Lush Life,156,2017-01-01,Zara Larsson,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8,Canada,top200,MOVE_UP,18415
Still Here,157,2017-01-01,Drake,https://open.spotify.com/track/433P7tDcIAi6NLnf4Sh6tI,Canada,top200,MOVE_DOWN,18399
Money Longer,158,2017-01-01,Lil Uzi Vert,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ,Canada,top200,MOVE_DOWN,18215
Hands To Myself,159,2017-01-01,Selena Gomez,https://open.spotify.com/track/3CJvmtWw2bJsudbAC5uCQk,Canada,top200,MOVE_UP,18143
Perfect Strangers,160,2017-01-01,"Jonas Blue, JP Cooper",https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,Canada,top200,MOVE_DOWN,18021
False Alarm,161,2017-01-01,The Weeknd,https://open.spotify.com/track/32lgtADX2cB9I4KFs1Y1py,Canada,top200,MOVE_DOWN,18005
All The Way Up,162,2017-01-01,"Fat Joe, Remy Ma, French Montana, InfaRed",https://open.spotify.com/track/7Ezwtgfw7khBrpvaNPtMoT,Canada,top200,MOVE_UP,17894
That's My Girl,163,2017-01-01,Fifth Harmony,https://open.spotify.com/track/2ACOWPLUe4A4KuQ5ioD2od,Canada,top200,MOVE_UP,17793
Wanna Know Remix (feat. Drake),164,2017-01-01,Dave,https://open.spotify.com/track/7bPLo5Fv7h15E2fW3g1mVQ,Canada,top200,MOVE_DOWN,17689
Titanium (feat. Sia),165,2017-01-01,David Guetta,https://open.spotify.com/track/2dOTkLZFbpNXrhc24CnTFd,Canada,top200,NEW_ENTRY,17634
Kill Em With Kindness,166,2017-01-01,Selena Gomez,https://open.spotify.com/track/7KxhSJOYiqCDclXDBNlFSZ,Canada,top200,MOVE_UP,17622
The Greatest,167,2017-01-01,Sia,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,Canada,top200,MOVE_DOWN,17621
Trap Queen,168,2017-01-01,Fetty Wap,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ,Canada,top200,MOVE_UP,17585
Purple Lamborghini (with Rick Ross),169,2017-01-01,Skrillex,https://open.spotify.com/track/6JyuJFedEvPmdWQW0PkbGJ,Canada,top200,MOVE_UP,17568
Really Really,170,2017-01-01,Kevin Gates,https://open.spotify.com/track/10I3CmmwT0BkOVhduDy53o,Canada,top200,MOVE_UP,17547
Can't Hold Us - feat. Ray Dalton,171,2017-01-01,Macklemore & Ryan Lewis,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,Canada,top200,NEW_ENTRY,17536
Stitches,172,2017-01-01,Shawn Mendes,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,Canada,top200,MOVE_UP,17485
