title,rank,date,artist,url,region,chart,trend,streams
Chantaje (feat. Maluma),1,2017-01-01,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Mexico,top200,SAME_POSITION,395069
Reggaetón Lento (Bailemos),2,2017-01-01,CNCO,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,Mexico,top200,SAME_POSITION,336760
Vente Pa' Ca (feat. Maluma),3,2017-01-01,Ricky Martin,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,Mexico,top200,SAME_POSITION,300392
Safari,4,2017-01-01,"J Balvin, Pharrell Williams, BIA, Sky",https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,Mexico,top200,SAME_POSITION,283184
Otra vez (feat. J Balvin),5,2017-01-01,Zion & Lennox,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,Mexico,top200,SAME_POSITION,254484
La Bicicleta,6,2017-01-01,"Carlos Vives, Shakira",https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,Mexico,top200,MOVE_UP,224828
Traicionera,7,2017-01-01,Sebastian Yatra,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,Mexico,top200,MOVE_DOWN,224723
Closer,8,2017-01-01,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Mexico,top200,MOVE_DOWN,195640
Shaky Shaky,9,2017-01-01,Daddy Yankee,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,Mexico,top200,MOVE_UP,192534
Starboy,10,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Mexico,top200,MOVE_DOWN,184402
Let Me Love You,11,2017-01-01,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Mexico,top200,MOVE_DOWN,182918
"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",12,2017-01-01,"IAmChino, El Chacal",https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,Mexico,top200,MOVE_DOWN,179480
24K Magic,13,2017-01-01,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Mexico,top200,MOVE_UP,164003
Don't Wanna Know,14,2017-01-01,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Mexico,top200,MOVE_DOWN,163050
Adiós Amor,15,2017-01-01,Christian Nodal,https://open.spotify.com/track/3OQXAp3uGQvkPi4DAMaM5p,Mexico,top200,MOVE_UP,152862
Rockabye (feat. Sean Paul & Anne-Marie),16,2017-01-01,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Mexico,top200,MOVE_DOWN,149640
Me llamas (feat. Maluma) - Remix,17,2017-01-01,Piso 21,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,Mexico,top200,MOVE_DOWN,145553
DUELE EL CORAZON (feat. Wisin),18,2017-01-01,Enrique Iglesias,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,Mexico,top200,MOVE_UP,144146
Borro Cassette,19,2017-01-01,Maluma,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,Mexico,top200,SAME_POSITION,141380
Dile Que Tu Me Quieres,20,2017-01-01,Ozuna,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,Mexico,top200,MOVE_DOWN,134333
Andas En Mi Cabeza,21,2017-01-01,"Chino & Nacho, Daddy Yankee",https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,Mexico,top200,MOVE_UP,131939
I Feel It Coming,22,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Mexico,top200,MOVE_DOWN,129725
Side To Side,23,2017-01-01,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Mexico,top200,MOVE_DOWN,128511
"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",24,2017-01-01,Maluma,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR,Mexico,top200,MOVE_DOWN,127845
My Way,25,2017-01-01,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Mexico,top200,MOVE_DOWN,125198
We Don't Talk Anymore (feat. Selena Gomez),26,2017-01-01,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Mexico,top200,MOVE_DOWN,124938
One Dance,27,2017-01-01,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Mexico,top200,MOVE_DOWN,124422
Vacaciones,28,2017-01-01,Wisin,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,Mexico,top200,MOVE_UP,122764
In the Name of Love,29,2017-01-01,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Mexico,top200,MOVE_DOWN,118568
Cold Water (feat. Justin Bieber & MØ),30,2017-01-01,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Mexico,top200,MOVE_DOWN,115009
Quiero Que Vuelvas,31,2017-01-01,Alejandro Fernández,https://open.spotify.com/track/2Zw7rSucHm0MIph9gmNiSn,Mexico,top200,MOVE_UP,114387
Heathens,32,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Mexico,top200,MOVE_DOWN,109372
Desde Esa Noche (feat. Maluma),33,2017-01-01,Thalia,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,Mexico,top200,MOVE_UP,108555
Tengo Que Colgar,34,2017-01-01,Banda MS de Sergio Lizárraga,https://open.spotify.com/track/2yGNkkwU2iT0doFxkxhcXH,Mexico,top200,MOVE_UP,106431
Chillax (feat. Ky-Mani Marley),35,2017-01-01,Farruko,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,Mexico,top200,MOVE_DOWN,105881
I Took A Pill In Ibiza - Seeb Remix,36,2017-01-01,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Mexico,top200,MOVE_UP,104528
Leve,37,2017-01-01,Cartel De Santa,https://open.spotify.com/track/48yFrzTcnTCklWL9PRVZJj,Mexico,top200,MOVE_DOWN,101922
Just Hold On,38,2017-01-01,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Mexico,top200,MOVE_DOWN,99843
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",39,2017-01-01,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Mexico,top200,MOVE_DOWN,96667
Bobo,40,2017-01-01,J Balvin,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,Mexico,top200,MOVE_DOWN,96490
Fuego,41,2017-01-01,Juanes,https://open.spotify.com/track/0mwPE0lPOgnWf2bo14xedJ,Mexico,top200,MOVE_DOWN,94332
Te Metiste,42,2017-01-01,Ariel Camacho y Los Plebes Del Rancho,https://open.spotify.com/track/0nNTCEOzFlBTlDCx5IfLWP,Mexico,top200,MOVE_UP,93380
Black Beatles,43,2017-01-01,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,Mexico,top200,MOVE_DOWN,89100
Me Vas a Extrañar,44,2017-01-01,Banda MS de Sergio Lizárraga,https://open.spotify.com/track/2yS8aYWXEWJ1NlZ7VPDroT,Mexico,top200,MOVE_UP,87301
Solo Con Verte,45,2017-01-01,Banda MS de Sergio Lizárraga,https://open.spotify.com/track/5z4O1H0vFY0Nh4ZMtfgapP,Mexico,top200,MOVE_UP,85971
Dueles,46,2017-01-01,Jesse & Joy,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P,Mexico,top200,MOVE_DOWN,83537
Hasta el Amanecer,47,2017-01-01,Nicky Jam,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,Mexico,top200,MOVE_UP,83336
Llegaste tú (feat. Reykon),48,2017-01-01,Sofía Reyes,https://open.spotify.com/track/79Bm3DTEYuQsDpUVHbSRsL,Mexico,top200,MOVE_DOWN,83096
El Perdedor,49,2017-01-01,Maluma,https://open.spotify.com/track/1iEwyiSLAunPR6uouANE0O,Mexico,top200,MOVE_DOWN,82568
Fake Love,50,2017-01-01,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Mexico,top200,MOVE_DOWN,82095
By Your Side,51,2017-01-01,"Jonas Blue, RAYE",https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,Mexico,top200,MOVE_DOWN,81787
Middle,52,2017-01-01,"DJ Snake, Bipolar Sunshine",https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,Mexico,top200,MOVE_DOWN,79886
Mis Sentimientos,53,2017-01-01,"Los Ángeles Azules, Ximena Sariñana",https://open.spotify.com/track/66NNoydhDCKHjBZjO4OnNm,Mexico,top200,MOVE_UP,78877
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",54,2017-01-01,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Mexico,top200,MOVE_UP,77856
Ride,55,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,Mexico,top200,MOVE_DOWN,77830
This Is What You Came For (feat. Rihanna),56,2017-01-01,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Mexico,top200,SAME_POSITION,76482
Ahora Te Puedes Marchar,57,2017-01-01,Luis Miguel,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E,Mexico,top200,MOVE_UP,76124
Sin Contrato (feat. Fifth Harmony),58,2017-01-01,Maluma,https://open.spotify.com/track/09S64DUkxIX9EwIaULu6yN,Mexico,top200,MOVE_UP,73541
Stressed Out,59,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,Mexico,top200,MOVE_DOWN,72536
El Listón De Tu Pelo,60,2017-01-01,Los Ángeles Azules,https://open.spotify.com/track/5hrxAFrYbNTLjAYSrmbpgr,Mexico,top200,NEW_ENTRY,72135
Qué Gano Olvidándote,61,2017-01-01,Reik,https://open.spotify.com/track/7iXRsjttPa62GpOcqsx1aE,Mexico,top200,MOVE_DOWN,70182
Cheap Thrills,62,2017-01-01,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Mexico,top200,MOVE_DOWN,69719
Say You Won't Let Go,63,2017-01-01,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Mexico,top200,MOVE_DOWN,69263
Mi tesoro (feat. Nicky Jam),64,2017-01-01,Zion & Lennox,https://open.spotify.com/track/5HABnFSYvl6mTmg8nSdzHa,Mexico,top200,MOVE_DOWN,68252
La Gozadera (feat. Marc Anthony),65,2017-01-01,Gente De Zona,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,Mexico,top200,MOVE_UP,67680
Don't Let Me Down (feat. Daya),66,2017-01-01,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Mexico,top200,MOVE_DOWN,66794
Gyal You A Party Animal - Remix,67,2017-01-01,"Charly Black, Daddy Yankee",https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,Mexico,top200,MOVE_DOWN,65847
Afuera Está Lloviendo,68,2017-01-01,Julión Álvarez y su Norteño Banda,https://open.spotify.com/track/6vVlJvDUGiF2w6XxJtDZUC,Mexico,top200,MOVE_UP,64264
Picky,69,2017-01-01,Joey Montana,https://open.spotify.com/track/4tPL9PeVZY4c0jUPtSD5nx,Mexico,top200,MOVE_UP,63992
No Lo Hice Bien,70,2017-01-01,Los Plebes del Rancho de Ariel Camacho,https://open.spotify.com/track/211mktDmIq7g2Q4gBTXphj,Mexico,top200,MOVE_UP,63825
Mercy,71,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,Mexico,top200,MOVE_DOWN,63697
Ya Me Enteré (feat. Nicky Jam) - Urban Version,72,2017-01-01,Reik,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F,Mexico,top200,MOVE_DOWN,63565
Cómo Te Voy A Olvidar,73,2017-01-01,Los Ángeles Azules,https://open.spotify.com/track/51dNexiESqcJLsGLrmg1Nv,Mexico,top200,NEW_ENTRY,63530
Háblame De Ti,74,2017-01-01,Banda MS de Sergio Lizárraga,https://open.spotify.com/track/1O18MtSAMUk7JfAVB8gGzs,Mexico,top200,MOVE_UP,63006
17 Años - En Vivo Concierto Sinfónico Cumbia Fuzión by Fuze Tea,75,2017-01-01,"Los Ángeles Azules, Jay de la Cueva",https://open.spotify.com/track/1ODoXFTC06Gts1blnAS3h4,Mexico,top200,NEW_ENTRY,62009
Siempre Te Voy A Querer,76,2017-01-01,Calibre 50,https://open.spotify.com/track/3VK8copXwqvAueMPhnBe6K,Mexico,top200,MOVE_DOWN,61811
Locos,77,2017-01-01,León Larregui,https://open.spotify.com/track/3GSMdtJphymHEsR8K9jT5Q,Mexico,top200,MOVE_DOWN,61280
Love Yourself,78,2017-01-01,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Mexico,top200,MOVE_DOWN,59994
El Perdón,79,2017-01-01,"Nicky Jam, Enrique Iglesias",https://open.spotify.com/track/7qCAVkHWZkF44OzOUKf8Cr,Mexico,top200,MOVE_UP,59232
Mi Niña Mujer,80,2017-01-01,"Los Ángeles Azules, Ha*Ash",https://open.spotify.com/track/03gvX91BuMzzXPyMjlYhAk,Mexico,top200,NEW_ENTRY,59202
The Greatest (feat. Kendrick Lamar),81,2017-01-01,Sia,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,Mexico,top200,MOVE_DOWN,59075
Cake By The Ocean,82,2017-01-01,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,Mexico,top200,MOVE_DOWN,58905
"La Chica De Humo - En Vivo Desde Auditorio Nacional, México/ 2007",83,2017-01-01,Emmanuel,https://open.spotify.com/track/05PIJWWaYGCF4cMk5sHQPR,Mexico,top200,NEW_ENTRY,57826
Treat You Better,84,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Mexico,top200,MOVE_DOWN,57290
Mi Razón De Ser,85,2017-01-01,Banda MS de Sergio Lizárraga,https://open.spotify.com/track/5JaMGjY9Ltvo9CFQfmUdYW,Mexico,top200,MOVE_UP,57172
This Girl (Kungs Vs. Cookin' On 3 Burners),86,2017-01-01,Kungs,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,Mexico,top200,MOVE_DOWN,57067
Te Dirán,87,2017-01-01,La Adictiva Banda San José de Mesillas,https://open.spotify.com/track/1PB6yA6o4CuJZUcVQ8UWh8,Mexico,top200,MOVE_UP,56695
Me Quema,88,2017-01-01,Paulina Rubio,https://open.spotify.com/track/0VjbN2rfs40mHQ5mZN9UCE,Mexico,top200,MOVE_DOWN,56222
Cómo Te Atreves,89,2017-01-01,Morat,https://open.spotify.com/track/2z0EshEO4XptiepEb9j3Og,Mexico,top200,MOVE_UP,56093
¿Por Que Me Enamoré?,90,2017-01-01,Ulices Chaidez,https://open.spotify.com/track/18J1Ke20aBiyK0nv9gnjez,Mexico,top200,MOVE_DOWN,55323
Faded,91,2017-01-01,Alan Walker,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,Mexico,top200,MOVE_DOWN,54603
Brillas,92,2017-01-01,León Larregui,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI,Mexico,top200,MOVE_DOWN,54330
Regresa Hermosa,93,2017-01-01,Gerardo Ortiz,https://open.spotify.com/track/6SRg6MfhnXxXwxtufnCGuV,Mexico,top200,MOVE_DOWN,54013
Caraluna,94,2017-01-01,Bacilos,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums,Mexico,top200,MOVE_UP,53775
Ginza,95,2017-01-01,J Balvin,https://open.spotify.com/track/5N8nNuTmIzkZOfcxXlygUw,Mexico,top200,MOVE_UP,53074
Te Deseo Lo Mejor,96,2017-01-01,Alta Consigna,https://open.spotify.com/track/7ETBp75Sc6ZT6XHVN783aq,Mexico,top200,MOVE_DOWN,52590
Me Está Gustando,97,2017-01-01,Banda Los Recoditos,https://open.spotify.com/track/1PPswVdqYYvfBIk5MdB4Lo,Mexico,top200,MOVE_UP,52443
Perfect Strangers,98,2017-01-01,"Jonas Blue, JP Cooper",https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,Mexico,top200,MOVE_DOWN,52112
Baila Conmigo,99,2017-01-01,"Juan Magán, Luciana",https://open.spotify.com/track/772io14jrMTxGJbijtDccQ,Mexico,top200,MOVE_UP,52043
Amor Del Bueno,100,2017-01-01,Calibre 50,https://open.spotify.com/track/6CmFzaTvg7lRSAWwHmBDfj,Mexico,top200,MOVE_UP,51848
Vivir Mi Vida,101,2017-01-01,Marc Anthony,https://open.spotify.com/track/3QHMxEOAGD51PDlbFPHLyJ,Mexico,top200,MOVE_UP,51730
Light It Up (feat. Nyla & Fuse ODG) - Remix,102,2017-01-01,Major Lazer,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,Mexico,top200,MOVE_DOWN,51152
Sorry,103,2017-01-01,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Mexico,top200,MOVE_DOWN,50895
The Mack,104,2017-01-01,"Nevada, Mark Morrison, Fetty Wap",https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,Mexico,top200,MOVE_DOWN,50354
Traicionera - Remix,105,2017-01-01,"Sebastian Yatra, Cosculluela, Cali Y El Dandee",https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We,Mexico,top200,MOVE_DOWN,49510
Work from Home (feat. Ty Dolla $ign),106,2017-01-01,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Mexico,top200,MOVE_DOWN,49310
Deja Que Te Bese,107,2017-01-01,"Alejandro Sanz, Marc Anthony",https://open.spotify.com/track/0s6yB0ZFl1LvYHAnGhXFga,Mexico,top200,MOVE_DOWN,49102
Quién Te Entiende,108,2017-01-01,Crecer German,https://open.spotify.com/track/0VYFakqQG8p6yHrqq9TAoY,Mexico,top200,MOVE_UP,49057
Setting Fires,109,2017-01-01,"The Chainsmokers, XYLØ",https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,Mexico,top200,MOVE_DOWN,48773
Ya Me Enteré,110,2017-01-01,Reik,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja,Mexico,top200,MOVE_DOWN,48426
Me Va A Pesar,111,2017-01-01,La Arrolladora Banda El Limón De Rene Camacho,https://open.spotify.com/track/2MN641SexYaEM1neDbHrWe,Mexico,top200,MOVE_UP,48197
Hear Me Now,112,2017-01-01,"Alok, Bruno Martini, Zeeba",https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Mexico,top200,MOVE_DOWN,48122
Tatuajes,113,2017-01-01,Joan Sebastian,https://open.spotify.com/track/7if2mDYRGkYTUMzlNgiNqv,Mexico,top200,NEW_ENTRY,47876
Bailando - Spanish Version,114,2017-01-01,"Enrique Iglesias, Descemer Bueno, Gente De Zona",https://open.spotify.com/track/32lm3769IRfcnrQV11LO4E,Mexico,top200,MOVE_UP,47245
Sorry - Latino Remix,115,2017-01-01,"Justin Bieber, J Balvin",https://open.spotify.com/track/0XXLwO7YHHTAK3OJkWQ37b,Mexico,top200,NEW_ENTRY,46085
"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",116,2017-01-01,"Ozuna, Bad Bunny, Farruko, Ñengo Flow",https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,Mexico,top200,MOVE_DOWN,46083
Qué Caro Estoy Pagando,117,2017-01-01,Los Plebes del Rancho de Ariel Camacho,https://open.spotify.com/track/1JU9KfQidaLyx80ixZr66t,Mexico,top200,MOVE_UP,45930
Pongámonos De Acuerdo,118,2017-01-01,Julión Álvarez y su Norteño Banda,https://open.spotify.com/track/3FhuPkzBM6VMLvc6rcer8v,Mexico,top200,MOVE_UP,45427
Cuando Me Enamoro,119,2017-01-01,"Enrique Iglesias, Juan Luis Guerra 4.40",https://open.spotify.com/track/79gkHjNTSyGPXEyGkNQ8zH,Mexico,top200,NEW_ENTRY,45268
Work,120,2017-01-01,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Mexico,top200,MOVE_DOWN,45252
Lean On (feat. MØ & DJ Snake),121,2017-01-01,Major Lazer,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,Mexico,top200,MOVE_DOWN,44993
Encantadora,122,2017-01-01,Yandel,https://open.spotify.com/track/7LABrQFfRYcZUqUwng0Heb,Mexico,top200,MOVE_DOWN,44793
Culpable Tu,123,2017-01-01,Alta Consigna,https://open.spotify.com/track/4eOUnn9bKgUVx6fsbFhuZO,Mexico,top200,MOVE_DOWN,44392
Cocoon,124,2017-01-01,Milky Chance,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs,Mexico,top200,MOVE_DOWN,44201
"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",125,2017-01-01,"De La Ghetto, Mambo Kingz, DJ Luian",https://open.spotify.com/track/498YWgZPJWIA4lphXtCNma,Mexico,top200,MOVE_DOWN,44007
De Pies A Cabeza,126,2017-01-01,"Maná, Nicky Jam",https://open.spotify.com/track/2CkHE54EH44Qj945ynQRw7,Mexico,top200,MOVE_DOWN,43363
Mi Olvido,127,2017-01-01,Banda MS de Sergio Lizárraga,https://open.spotify.com/track/0sfs8U4743dBlUKKxN7pye,Mexico,top200,MOVE_UP,43322
No Podrás,128,2017-01-01,Cristian Castro,https://open.spotify.com/track/7q5wl8tkCmzcyoDc6BVTLX,Mexico,top200,NEW_ENTRY,43070
El Perdedor (feat. Yandel) - The Remix,129,2017-01-01,Maluma,https://open.spotify.com/track/4QsPTKvdpgkA7mBAvclZTa,Mexico,top200,MOVE_DOWN,42882
Trumpets,130,2017-01-01,"Sak Noel & Salvi, Sean Paul",https://open.spotify.com/track/5dH7o4TP3HYLvCjo4QAhhv,Mexico,top200,MOVE_UP,42742
El Amor De Su Vida,131,2017-01-01,Julión Álvarez y su Norteño Banda,https://open.spotify.com/track/1lROXJjQxzq35Zswlk96sO,Mexico,top200,NEW_ENTRY,42509
Hablemos,132,2017-01-01,Ariel Camacho y Los Plebes Del Rancho,https://open.spotify.com/track/049wfFS3kAsdmGOH8ktYJ3,Mexico,top200,MOVE_UP,41455
All We Know,133,2017-01-01,"The Chainsmokers, Phoebe Ryan",https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,Mexico,top200,MOVE_DOWN,41223
Tu Falta De Querer,134,2017-01-01,Mon Laferte,https://open.spotify.com/track/4skuEIloXWuxxgekKupkEH,Mexico,top200,MOVE_DOWN,41050
Sugar (feat. Francesco Yates),135,2017-01-01,Robin Schulz,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,Mexico,top200,MOVE_UP,40585
This Town,136,2017-01-01,Niall Horan,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7,Mexico,top200,MOVE_DOWN,40279
Yo No Sé Mañana (salsa),137,2017-01-01,Luis Enrique,https://open.spotify.com/track/1nZziTuPRwCfJe1XvVC760,Mexico,top200,NEW_ENTRY,40230
7 Years,138,2017-01-01,Lukas Graham,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,Mexico,top200,MOVE_DOWN,40019
Con Todos Menos Conmigo,139,2017-01-01,Timbiriche,https://open.spotify.com/track/4d7N2lqEJMbQwVy1LCqhXv,Mexico,top200,NEW_ENTRY,39807
Thinking out Loud,140,2017-01-01,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,Mexico,top200,MOVE_DOWN,39412
Por Fin Te Encontré,141,2017-01-01,"Cali Y El Dandee, Juan Magán, Sebastian Yatra",https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,Mexico,top200,MOVE_UP,39316
La Mordidita (feat. Yotuel),142,2017-01-01,Ricky Martin,https://open.spotify.com/track/00i0O74dXdaKKdCrqHnfXm,Mexico,top200,MOVE_UP,39256
Adventure of a Lifetime,143,2017-01-01,Coldplay,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,Mexico,top200,MOVE_DOWN,39215
Te Quiero Pa´Mi,144,2017-01-01,"Don Omar, Zion & Lennox",https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,Mexico,top200,MOVE_DOWN,38906
Mucha Marihuana,145,2017-01-01,Cartel De Santa,https://open.spotify.com/track/1pKuoNmq0282BNd7NRSJ9M,Mexico,top200,MOVE_DOWN,38883
Ya Te Perdí La Fe,146,2017-01-01,La Arrolladora Banda El Limón De Rene Camacho,https://open.spotify.com/track/0KHDthR0XvPoeJaqBc7Sg5,Mexico,top200,MOVE_UP,38793
Secreto De Amor,147,2017-01-01,Joan Sebastian,https://open.spotify.com/track/5NZDQErD8SKBQTWokxFNSk,Mexico,top200,NEW_ENTRY,38700
Quiero Que Sepas,148,2017-01-01,Juan Magán,https://open.spotify.com/track/0fm7fJ4aZv6Wx0klIcyXPz,Mexico,top200,MOVE_UP,38668
Cool Girl,149,2017-01-01,Tove Lo,https://open.spotify.com/track/5dKyZWlgjWw1oJgLa4GCZD,Mexico,top200,MOVE_DOWN,38459
Gyal You A Party Animal,150,2017-01-01,Charly Black,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b,Mexico,top200,MOVE_UP,37933
Encantadora (feat. Farruko & Zion & Lennox) - Remix,151,2017-01-01,"Yandel, Egbert Rosa aka Haze",https://open.spotify.com/track/0EpFfFZpCuqYFzHvxOtrZS,Mexico,top200,MOVE_DOWN,37837
Sex,152,2017-01-01,"Cheat Codes, Kris Kross Amsterdam",https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP,Mexico,top200,MOVE_DOWN,37691
Stay (feat. Maty Noyes),153,2017-01-01,Kygo,https://open.spotify.com/track/2FiSTH0GYpIioUgjfzMIja,Mexico,top200,NEW_ENTRY,37343
Prohibida,154,2017-01-01,El Komander,https://open.spotify.com/track/5CI2bMAdlP9rwCVUHXhHQV,Mexico,top200,MOVE_UP,37236
El Rey Azul - En Vivo Los Estudios Churubusco México DF/2011,155,2017-01-01,Emmanuel,https://open.spotify.com/track/1Kecio0HXknkdeMdQYD4pv,Mexico,top200,NEW_ENTRY,37195
Locked Away (feat. Adam Levine),156,2017-01-01,R. City,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy,Mexico,top200,NEW_ENTRY,37087
Pumped Up Kicks,157,2017-01-01,Foster The People,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,Mexico,top200,MOVE_DOWN,37071
Hasta la Raíz,158,2017-01-01,Natalia Lafourcade,https://open.spotify.com/track/3lGMtkONrZdJ8kTCg6KIFf,Mexico,top200,MOVE_DOWN,37037
Hasta Que Se Seque el Malecón (feat. Farruko) - Remix,159,2017-01-01,Jacob Forever,https://open.spotify.com/track/6sMPwcpYtxm1mlgYbp1B0t,Mexico,top200,MOVE_DOWN,36943
Photograph,160,2017-01-01,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Mexico,top200,MOVE_DOWN,36899
